nome,idade,salario
Cliente8990,,3400
Cliente8991,56,4820
Cliente8992,57,4840
Cliente8993,58,4860
Cliente8994,59,4880
Cliente8995,,3450
Cliente8996,61,4920
Cliente8997,62,4940
Cliente8998,53,
Cliente8999,64,4980
Cliente9000,,3000
Cliente9001,26,3020
,22,3530
Cliente9003,28,3060
Cliente9004,29,3080
Cliente9005,,3050
Cliente9006,31,3120
Cliente9007,32,3140
Cliente9008,33,3160
,29,3635
Cliente9010,,3100
Cliente9011,36,3220
Cliente9012,37,3240
Cliente9013,38,3260
Cliente9014,39,3280
Cliente9015,,3150
,36,3740
Cliente9017,42,3340
Cliente9018,43,3360
Cliente9019,44,3380
Cliente9020,,3200
Cliente9021,46,3420
Cliente9022,47,3440
,43,3845
Cliente9024,49,3480
Cliente9025,,3250
Cliente9026,51,3520
Cliente9027,52,3540
Cliente9028,53,3560
Cliente9029,54,3580
Cliente9030,,3300
Cliente9031,26,
Cliente9032,57,3640
Cliente9033,58,3660
Cliente9034,59,3680
Cliente9035,,3350
Cliente9036,61,3720
,57,4055
Cliente9038,63,3760
Cliente9039,64,3780
Cliente9040,,3400
Cliente9041,26,3820
Cliente9042,37,
Cliente9043,28,3860
,24,4160
Cliente9045,,3450
Cliente9046,31,3920
Cliente9047,32,3940
Cliente9048,33,3960
Cliente9049,34,3980
Cliente9050,,3000
,31,4265
Cliente9052,37,4040
Cliente9053,48,
Cliente9054,39,4080
Cliente9055,,3050
Cliente9056,41,4120
Cliente9057,42,4140
,38,4370
Cliente9059,44,4180
Cliente9060,,3100
Cliente9061,46,4220
Cliente9062,47,4240
Cliente9063,48,4260
Cliente9064,29,
Cliente9065,,3150
Cliente9066,51,4320
Cliente9067,52,4340
Cliente9068,53,4360
Cliente9069,54,4380
Cliente9070,,3200
Cliente9071,56,4420
,52,3680
Cliente9073,58,4460
Cliente9074,59,4480
Cliente9075,,3250
Cliente9076,61,4520
Cliente9077,62,4540
Cliente9078,63,4560
,59,3785
Cliente9080,,3300
Cliente9081,26,4620
Cliente9082,27,4640
Cliente9083,28,4660
Cliente9084,29,4680
Cliente9085,,3350
,26,3890
Cliente9087,32,4740
Cliente9088,33,4760
Cliente9089,34,4780
Cliente9090,,3400
Cliente9091,36,4820
Cliente9092,37,4840
,33,3995
Cliente9094,39,4880
Cliente9095,,3450
Cliente9096,41,4920
Cliente9097,32,
Cliente9098,43,4960
Cliente9099,44,4980
Cliente9100,,3000
Cliente9101,46,3020
Cliente9102,47,3040
Cliente9103,48,3060
Cliente9104,49,3080
Cliente9105,,3050
Cliente9106,51,3120
,47,4205
Cliente9108,43,
Cliente9109,54,3180
Cliente9110,,3100
Cliente9111,56,3220
Cliente9112,57,3240
Cliente9113,58,3260
,54,4310
Cliente9115,,3150
Cliente9116,61,3320
Cliente9117,62,3340
Cliente9118,63,3360
Cliente9119,54,
Cliente9120,,3200
,21,3515
Cliente9122,27,3440
Cliente9123,28,3460
Cliente9124,29,3480
Cliente9125,,3250
Cliente9126,31,3520
Cliente9127,32,3540
,28,3620
Cliente9129,34,3580
Cliente9130,,3300
Cliente9131,36,3620
Cliente9132,37,3640
Cliente9133,38,3660
Cliente9134,39,3680
Cliente9135,,3350
Cliente9136,41,3720
Cliente9137,42,3740
Cliente9138,43,3760
Cliente9139,44,3780
Cliente9140,,3400
Cliente9141,46,
,42,3830
Cliente9143,48,3860
Cliente9144,49,3880
Cliente9145,,3450
Cliente9146,51,3920
Cliente9147,52,3940
Cliente9148,53,3960
,49,3935
Cliente9150,,3000
Cliente9151,56,4020
Cliente9152,27,
Cliente9153,58,4060
Cliente9154,59,4080
Cliente9155,,3050
,56,4040
Cliente9157,62,4140
Cliente9158,63,4160
Cliente9159,64,4180
Cliente9160,,3100
Cliente9161,26,4220
Cliente9162,27,4240
,23,4145
Cliente9164,29,4280
Cliente9165,,3150
Cliente9166,31,4320
Cliente9167,32,4340
Cliente9168,33,4360
Cliente9169,34,4380
Cliente9170,,3200
Cliente9171,36,4420
Cliente9172,37,4440
Cliente9173,38,4460
Cliente9174,49,
Cliente9175,,3250
Cliente9176,41,4520
,37,4355
Cliente9178,43,4560
Cliente9179,44,4580
Cliente9180,,3300
Cliente9181,46,4620
Cliente9182,47,4640
Cliente9183,48,4660
,44,3560
Cliente9185,,3350
Cliente9186,51,4720
Cliente9187,52,4740
Cliente9188,53,4760
Cliente9189,54,4780
Cliente9190,,3400
,51,3665
Cliente9192,57,4840
Cliente9193,58,4860
Cliente9194,59,4880
Cliente9195,,3450
Cliente9196,41,
Cliente9197,62,4940
,58,3770
Cliente9199,64,4980
Cliente9200,,3000
Cliente9201,26,3020
Cliente9202,27,3040
Cliente9203,28,3060
Cliente9204,29,3080
Cliente9205,,3050
Cliente9206,31,3120
Cliente9207,52,
Cliente9208,33,3160
Cliente9209,34,3180
Cliente9210,,3100
Cliente9211,36,3220
,32,3980
Cliente9213,38,3260
Cliente9214,39,3280
Cliente9215,,3150
Cliente9216,41,3320
Cliente9217,42,3340
Cliente9218,33,
,39,4085
Cliente9220,,3200
Cliente9221,46,3420
Cliente9222,47,3440
Cliente9223,48,3460
Cliente9224,49,3480
Cliente9225,,3250
,46,4190
Cliente9227,52,3540
Cliente9228,53,3560
Cliente9229,44,
Cliente9230,,3300
Cliente9231,56,3620
Cliente9232,57,3640
,53,4295
Cliente9234,59,3680
Cliente9235,,3350
Cliente9236,61,3720
Cliente9237,62,3740
Cliente9238,63,3760
Cliente9239,64,3780
Cliente9240,,3400
Cliente9241,26,3820
Cliente9242,27,3840
Cliente9243,28,3860
Cliente9244,29,3880
Cliente9245,,3450
Cliente9246,31,3920
,27,3605
Cliente9248,33,3960
Cliente9249,34,3980
Cliente9250,,3000
Cliente9251,36,
Cliente9252,37,4040
Cliente9253,38,4060
,34,3710
Cliente9255,,3050
Cliente9256,41,4120
Cliente9257,42,4140
Cliente9258,43,4160
Cliente9259,44,4180
Cliente9260,,3100
,41,3815
Cliente9262,47,
Cliente9263,48,4260
Cliente9264,49,4280
Cliente9265,,3150
Cliente9266,51,4320
Cliente9267,52,4340
,48,3920
Cliente9269,54,4380
Cliente9270,,3200
Cliente9271,56,4420
Cliente9272,57,4440
Cliente9273,28,
Cliente9274,59,4480
Cliente9275,,3250
Cliente9276,61,4520
Cliente9277,62,4540
Cliente9278,63,4560
Cliente9279,64,4580
Cliente9280,,3300
Cliente9281,26,4620
,22,4130
Cliente9283,28,4660
Cliente9284,39,
Cliente9285,,3350
Cliente9286,31,4720
Cliente9287,32,4740
Cliente9288,33,4760
,29,4235
Cliente9290,,3400
Cliente9291,36,4820
Cliente9292,37,4840
Cliente9293,38,4860
Cliente9294,39,4880
Cliente9295,,3450
,36,4340
Cliente9297,42,4940
Cliente9298,43,4960
Cliente9299,44,4980
Cliente9300,,3000
Cliente9301,46,3020
Cliente9302,47,3040
,43,3545
Cliente9304,49,3080
Cliente9305,,3050
Cliente9306,31,
Cliente9307,52,3140
Cliente9308,53,3160
Cliente9309,54,3180
Cliente9310,,3100
Cliente9311,56,3220
Cliente9312,57,3240
Cliente9313,58,3260
Cliente9314,59,3280
Cliente9315,,3150
Cliente9316,61,3320
,57,3755
Cliente9318,63,3360
Cliente9319,64,3380
Cliente9320,,3200
Cliente9321,26,3420
Cliente9322,27,3440
Cliente9323,28,3460
,24,3860
Cliente9325,,3250
Cliente9326,31,3520
Cliente9327,32,3540
Cliente9328,53,
Cliente9329,34,3580
Cliente9330,,3300
,31,3965
Cliente9332,37,3640
Cliente9333,38,3660
Cliente9334,39,3680
Cliente9335,,3350
Cliente9336,41,3720
Cliente9337,42,3740
,38,4070
Cliente9339,34,
Cliente9340,,3400
Cliente9341,46,3820
Cliente9342,47,3840
Cliente9343,48,3860
Cliente9344,49,3880
Cliente9345,,3450
Cliente9346,51,3920
Cliente9347,52,3940
Cliente9348,53,3960
Cliente9349,54,3980
Cliente9350,,3000
Cliente9351,56,4020
,52,4280
Cliente9353,58,4060
Cliente9354,59,4080
Cliente9355,,3050
Cliente9356,61,4120
Cliente9357,62,4140
Cliente9358,63,4160
,59,4385
Cliente9360,,3100
Cliente9361,26,
Cliente9362,27,4240
Cliente9363,28,4260
Cliente9364,29,4280
Cliente9365,,3150
,26,3590
Cliente9367,32,4340
Cliente9368,33,4360
Cliente9369,34,4380
Cliente9370,,3200
Cliente9371,36,4420
Cliente9372,37,
,33,3695
Cliente9374,39,4480
Cliente9375,,3250
Cliente9376,41,4520
Cliente9377,42,4540
Cliente9378,43,4560
Cliente9379,44,4580
Cliente9380,,3300
Cliente9381,46,4620
Cliente9382,47,4640
Cliente9383,48,
Cliente9384,49,4680
Cliente9385,,3350
Cliente9386,51,4720
,47,3905
Cliente9388,53,4760
Cliente9389,54,4780
Cliente9390,,3400
Cliente9391,56,4820
Cliente9392,57,4840
Cliente9393,58,4860
,54,4010
Cliente9395,,3450
Cliente9396,61,4920
Cliente9397,62,4940
Cliente9398,63,4960
Cliente9399,64,4980
Cliente9400,,3000
,21,4115
Cliente9402,27,3040
Cliente9403,28,3060
Cliente9404,29,3080
Cliente9405,,3050
Cliente9406,31,3120
Cliente9407,32,3140
,28,4220
Cliente9409,34,3180
Cliente9410,,3100
Cliente9411,36,3220
Cliente9412,37,3240
Cliente9413,38,3260
Cliente9414,39,3280
Cliente9415,,3150
Cliente9416,51,
Cliente9417,42,3340
Cliente9418,43,3360
Cliente9419,44,3380
Cliente9420,,3200
Cliente9421,46,3420
,42,3530
Cliente9423,48,3460
Cliente9424,49,3480
Cliente9425,,3250
Cliente9426,51,3520
Cliente9427,32,
Cliente9428,53,3560
,49,3635
Cliente9430,,3300
Cliente9431,56,3620
Cliente9432,57,3640
Cliente9433,58,3660
Cliente9434,59,3680
Cliente9435,,3350
,56,3740
Cliente9437,62,3740
Cliente9438,43,
Cliente9439,64,3780
Cliente9440,,3400
Cliente9441,26,3820
Cliente9442,27,3840
,23,3845
Cliente9444,29,3880
Cliente9445,,3450
Cliente9446,31,3920
Cliente9447,32,3940
Cliente9448,33,3960
Cliente9449,54,
Cliente9450,,3000
Cliente9451,36,4020
Cliente9452,37,4040
Cliente9453,38,4060
Cliente9454,39,4080
Cliente9455,,3050
Cliente9456,41,4120
,37,4055
Cliente9458,43,4160
Cliente9459,44,4180
Cliente9460,,3100
Cliente9461,46,4220
Cliente9462,47,4240
Cliente9463,48,4260
,44,4160
Cliente9465,,3150
Cliente9466,51,4320
Cliente9467,52,4340
Cliente9468,53,4360
Cliente9469,54,4380
Cliente9470,,3200
,51,4265
Cliente9472,57,4440
Cliente9473,58,4460
Cliente9474,59,4480
Cliente9475,,3250
Cliente9476,61,4520
Cliente9477,62,4540
,58,4370
Cliente9479,64,4580
Cliente9480,,3300
Cliente9481,26,4620
Cliente9482,27,
Cliente9483,28,4660
Cliente9484,29,4680
Cliente9485,,3350
Cliente9486,31,4720
Cliente9487,32,4740
Cliente9488,33,4760
Cliente9489,34,4780
Cliente9490,,3400
Cliente9491,36,4820
,32,3680
Cliente9493,38,
Cliente9494,39,4880
Cliente9495,,3450
Cliente9496,41,4920
Cliente9497,42,4940
Cliente9498,43,4960
,39,3785
Cliente9500,,3000
Cliente9501,46,3020
Cliente9502,47,3040
Cliente9503,48,3060
Cliente9504,49,
Cliente9505,,3050
,46,3890
Cliente9507,52,3140
Cliente9508,53,3160
Cliente9509,54,3180
Cliente9510,,3100
Cliente9511,56,3220
Cliente9512,57,3240
,53,3995
Cliente9514,59,3280
Cliente9515,,3150
Cliente9516,61,3320
Cliente9517,62,3340
Cliente9518,63,3360
Cliente9519,64,3380
Cliente9520,,3200
Cliente9521,26,3420
Cliente9522,27,3440
Cliente9523,28,3460
Cliente9524,29,3480
Cliente9525,,3250
Cliente9526,41,
,27,4205
Cliente9528,33,3560
Cliente9529,34,3580
Cliente9530,,3300
Cliente9531,36,3620
Cliente9532,37,3640
Cliente9533,38,3660
,34,4310
Cliente9535,,3350
Cliente9536,41,3720
Cliente9537,52,
Cliente9538,43,3760
Cliente9539,44,3780
Cliente9540,,3400
,41,3515
Cliente9542,47,3840
Cliente9543,48,3860
Cliente9544,49,3880
Cliente9545,,3450
Cliente9546,51,3920
Cliente9547,52,3940
,48,3620
Cliente9549,54,3980
Cliente9550,,3000
Cliente9551,56,4020
Cliente9552,57,4040
Cliente9553,58,4060
Cliente9554,59,4080
Cliente9555,,3050
Cliente9556,61,4120
Cliente9557,62,4140
Cliente9558,63,4160
Cliente9559,44,
Cliente9560,,3100
Cliente9561,26,4220
,22,3830
Cliente9563,28,4260
Cliente9564,29,4280
Cliente9565,,3150
Cliente9566,31,4320
Cliente9567,32,4340
Cliente9568,33,4360
,29,3935
Cliente9570,,3200
Cliente9571,36,4420
Cliente9572,37,4440
Cliente9573,38,4460
Cliente9574,39,4480
Cliente9575,,3250
,36,4040
Cliente9577,42,4540
Cliente9578,43,4560
Cliente9579,44,4580
Cliente9580,,3300
Cliente9581,36,
Cliente9582,47,4640
,43,4145
Cliente9584,49,4680
Cliente9585,,3350
Cliente9586,51,4720
Cliente9587,52,4740
Cliente9588,53,4760
Cliente9589,54,4780
Cliente9590,,3400
Cliente9591,56,4820
Cliente9592,47,
Cliente9593,58,4860
Cliente9594,59,4880
Cliente9595,,3450
Cliente9596,61,4920
,57,4355
Cliente9598,63,4960
Cliente9599,64,4980
Cliente9600,,3000
Cliente9601,26,3020
Cliente9602,27,3040
Cliente9603,28,
,24,3560
Cliente9605,,3050
Cliente9606,31,3120
Cliente9607,32,3140
Cliente9608,33,3160
Cliente9609,34,3180
Cliente9610,,3100
,31,3665
Cliente9612,37,3240
Cliente9613,38,3260
Cliente9614,39,
Cliente9615,,3150
Cliente9616,41,3320
Cliente9617,42,3340
,38,3770
Cliente9619,44,3380
Cliente9620,,3200
Cliente9621,46,3420
Cliente9622,47,3440
Cliente9623,48,3460
Cliente9624,49,3480
Cliente9625,,3250
Cliente9626,51,3520
Cliente9627,52,3540
Cliente9628,53,3560
Cliente9629,54,3580
Cliente9630,,3300
Cliente9631,56,3620
,52,3980
Cliente9633,58,3660
Cliente9634,59,3680
Cliente9635,,3350
Cliente9636,31,
Cliente9637,62,3740
Cliente9638,63,3760
,59,4085
Cliente9640,,3400
Cliente9641,26,3820
Cliente9642,27,3840
Cliente9643,28,3860
Cliente9644,29,3880
Cliente9645,,3450
,26,4190
Cliente9647,42,
Cliente9648,33,3960
Cliente9649,34,3980
Cliente9650,,3000
Cliente9651,36,4020
Cliente9652,37,4040
,33,4295
Cliente9654,39,4080
Cliente9655,,3050
Cliente9656,41,4120
Cliente9657,42,4140
Cliente9658,53,
Cliente9659,44,4180
Cliente9660,,3100
Cliente9661,46,4220
Cliente9662,47,4240
Cliente9663,48,4260
Cliente9664,49,4280
Cliente9665,,3150
Cliente9666,51,4320
,47,3605
Cliente9668,53,4360
Cliente9669,34,
Cliente9670,,3200
Cliente9671,56,4420
Cliente9672,57,4440
Cliente9673,58,4460
,54,3710
Cliente9675,,3250
Cliente9676,61,4520
Cliente9677,62,4540
Cliente9678,63,4560
Cliente9679,64,4580
Cliente9680,,3300
,21,3815
Cliente9682,27,4640
Cliente9683,28,4660
Cliente9684,29,4680
Cliente9685,,3350
Cliente9686,31,4720
Cliente9687,32,4740
,28,3920
Cliente9689,34,4780
Cliente9690,,3400
Cliente9691,26,
Cliente9692,37,4840
Cliente9693,38,4860
Cliente9694,39,4880
Cliente9695,,3450
Cliente9696,41,4920
Cliente9697,42,4940
Cliente9698,43,4960
Cliente9699,44,4980
Cliente9700,,3000
Cliente9701,46,3020
,42,4130
Cliente9703,48,3060
Cliente9704,49,3080
Cliente9705,,3050
Cliente9706,51,3120
Cliente9707,52,3140
Cliente9708,53,3160
,49,4235
Cliente9710,,3100
Cliente9711,56,3220
Cliente9712,57,3240
Cliente9713,48,
Cliente9714,59,3280
Cliente9715,,3150
,56,4340
Cliente9717,62,3340
Cliente9718,63,3360
Cliente9719,64,3380
Cliente9720,,3200
Cliente9721,26,3420
Cliente9722,27,3440
,23,3545
Cliente9724,29,
Cliente9725,,3250
Cliente9726,31,3520
Cliente9727,32,3540
Cliente9728,33,3560
Cliente9729,34,3580
Cliente9730,,3300
Cliente9731,36,3620
Cliente9732,37,3640
Cliente9733,38,3660
Cliente9734,39,3680
Cliente9735,,3350
Cliente9736,41,3720
,37,3755
Cliente9738,43,3760
Cliente9739,44,3780
Cliente9740,,3400
Cliente9741,46,3820
Cliente9742,47,3840
Cliente9743,48,3860
,44,3860
Cliente9745,,3450
Cliente9746,51,
Cliente9747,52,3940
Cliente9748,53,3960
Cliente9749,54,3980
Cliente9750,,3000
,51,3965
Cliente9752,57,4040
Cliente9753,58,4060
Cliente9754,59,4080
Cliente9755,,3050
Cliente9756,61,4120
Cliente9757,32,
,58,4070
Cliente9759,64,4180
Cliente9760,,3100
Cliente9761,26,4220
Cliente9762,27,4240
Cliente9763,28,4260
Cliente9764,29,4280
Cliente9765,,3150
Cliente9766,31,4320
Cliente9767,32,4340
Cliente9768,43,
Cliente9769,34,4380
Cliente9770,,3200
Cliente9771,36,4420
,32,4280
Cliente9773,38,4460
Cliente9774,39,4480
Cliente9775,,3250
Cliente9776,41,4520
Cliente9777,42,4540
Cliente9778,43,4560
,39,4385
Cliente9780,,3300
Cliente9781,46,4620
Cliente9782,47,4640
Cliente9783,48,4660
Cliente9784,49,4680
Cliente9785,,3350
,46,3590
Cliente9787,52,4740
Cliente9788,53,4760
Cliente9789,54,4780
Cliente9790,,3400
Cliente9791,56,4820
Cliente9792,57,4840
,53,3695
Cliente9794,59,4880
Cliente9795,,3450
Cliente9796,61,4920
Cliente9797,62,4940
Cliente9798,63,4960
Cliente9799,64,4980
Cliente9800,,3000
Cliente9801,46,
Cliente9802,27,3040
Cliente9803,28,3060
Cliente9804,29,3080
Cliente9805,,3050
Cliente9806,31,3120
,27,3905
Cliente9808,33,3160
Cliente9809,34,3180
Cliente9810,,3100
Cliente9811,36,3220
Cliente9812,27,
Cliente9813,38,3260
,34,4010
Cliente9815,,3150
Cliente9816,41,3320
Cliente9817,42,3340
Cliente9818,43,3360
Cliente9819,44,3380
Cliente9820,,3200
,41,4115
Cliente9822,47,3440
Cliente9823,38,
Cliente9824,49,3480
Cliente9825,,3250
Cliente9826,51,3520
Cliente9827,52,3540
,48,4220
Cliente9829,54,3580
Cliente9830,,3300
Cliente9831,56,3620
Cliente9832,57,3640
Cliente9833,58,3660
Cliente9834,49,
Cliente9835,,3350
Cliente9836,61,3720
Cliente9837,62,3740
Cliente9838,63,3760
Cliente9839,64,3780
Cliente9840,,3400
Cliente9841,26,3820
,22,3530
Cliente9843,28,3860
Cliente9844,29,3880
Cliente9845,,3450
Cliente9846,31,3920
Cliente9847,32,3940
Cliente9848,33,3960
,29,3635
Cliente9850,,3000
Cliente9851,36,4020
Cliente9852,37,4040
Cliente9853,38,4060
Cliente9854,39,4080
Cliente9855,,3050
,36,3740
Cliente9857,42,4140
Cliente9858,43,4160
Cliente9859,44,4180
Cliente9860,,3100
Cliente9861,46,4220
Cliente9862,47,4240
,43,3845
Cliente9864,49,4280
Cliente9865,,3150
Cliente9866,51,4320
Cliente9867,52,
Cliente9868,53,4360
Cliente9869,54,4380
Cliente9870,,3200
Cliente9871,56,4420
Cliente9872,57,4440
Cliente9873,58,4460
Cliente9874,59,4480
Cliente9875,,3250
Cliente9876,61,4520
,57,4055
Cliente9878,33,
Cliente9879,64,4580
Cliente9880,,3300
Cliente9881,26,4620
Cliente9882,27,4640
Cliente9883,28,4660
,24,4160
Cliente9885,,3350
Cliente9886,31,4720
Cliente9887,32,4740
Cliente9888,33,4760
Cliente9889,44,
Cliente9890,,3400
,31,4265
Cliente9892,37,4840
Cliente9893,38,4860
Cliente9894,39,4880
Cliente9895,,3450
Cliente9896,41,4920
Cliente9897,42,4940
,38,4370
Cliente9899,44,4980
Cliente9900,,3000
Cliente9901,46,3020
Cliente9902,47,3040
Cliente9903,48,3060
Cliente9904,49,3080
Cliente9905,,3050
Cliente9906,51,3120
Cliente9907,52,3140
Cliente9908,53,3160
Cliente9909,54,3180
Cliente9910,,3100
Cliente9911,36,
,52,3680
Cliente9913,58,3260
Cliente9914,59,3280
Cliente9915,,3150
Cliente9916,61,3320
Cliente9917,62,3340
Cliente9918,63,3360
,59,3785
Cliente9920,,3200
Cliente9921,26,3420
Cliente9922,47,
Cliente9923,28,3460
Cliente9924,29,3480
Cliente9925,,3250
,26,3890
Cliente9927,32,3540
Cliente9928,33,3560
Cliente9929,34,3580
Cliente9930,,3300
Cliente9931,36,3620
Cliente9932,37,3640
,33,3995
Cliente9934,39,3680
Cliente9935,,3350
Cliente9936,41,3720
Cliente9937,42,3740
Cliente9938,43,3760
Cliente9939,44,3780
Cliente9940,,3400
Cliente9941,46,3820
Cliente9942,47,3840
Cliente9943,48,3860
Cliente9944,39,
Cliente9945,,3450
Cliente9946,51,3920
,47,4205
Cliente9948,53,3960
Cliente9949,54,3980
Cliente9950,,3000
Cliente9951,56,4020
Cliente9952,57,4040
Cliente9953,58,4060
,54,4310
Cliente9955,,3050
Cliente9956,61,4120
Cliente9957,62,4140
Cliente9958,63,4160
Cliente9959,64,4180
Cliente9960,,3100
,21,3515
Cliente9962,27,4240
Cliente9963,28,4260
Cliente9964,29,4280
Cliente9965,,3150
Cliente9966,31,
Cliente9967,32,4340
,28,3620
Cliente9969,34,4380
Cliente9970,,3200
Cliente9971,36,4420
Cliente9972,37,4440
Cliente9973,38,4460
Cliente9974,39,4480
Cliente9975,,3250
Cliente9976,41,4520
Cliente9977,42,
Cliente9978,43,4560
Cliente9979,44,4580
Cliente9980,,3300
Cliente9981,46,4620
,42,3830
Cliente9983,48,4660
Cliente9984,49,4680
Cliente9985,,3350
Cliente9986,51,4720
Cliente9987,52,4740
Cliente9988,53,
,49,3935
Cliente9990,,3400
Cliente9991,56,4820
Cliente9992,57,4840
Cliente9993,58,4860
Cliente9994,59,4880
Cliente9995,,3450
,56,4040
Cliente9997,62,4940
Cliente9998,63,4960
Cliente9999,34,
Cliente10000,,3000
